PROGRAM,AREA,CREELSUB,SITE_ID,NAME,MAP_CHART,MAP_SITE,ID_ON_MAP,NAME_ON_MA,RECS,UID,dups,LONGITUDE,LATITUDE
Juan de Fuca,Area 20 (East),20DO,13317.00000000000,Bedford Is.,20.00000000000,67.00000000000,No,No,5.00000000000,-123.60286513_48.31184529,0,-123.60286513000,48.31184529000
Juan de Fuca,Area 20 (East),20DO,13318.00000000000,Aldridge Point,20.00000000000,68.00000000000,Yes,Yes,55.00000000000,-123.63746615_48.31502146,0,-123.63746615000,48.31502146000
Juan de Fuca,Area 20 (East),20DO,13319.00000000000,Bentinck Is.,20.00000000000,69.00000000000,No,No,11.00000000000,-123.53588517_48.3171388,0,-123.53588517000,48.31713880000
Juan de Fuca,Area 20 (East),20DO,13320.00000000000,Becher Bay,20.00000000000,70.00000000000,Yes,Yes,40.00000000000,-123.61714996_48.32073807,0,-123.61714996000,48.32073807000
Juan de Fuca,Area 20 (East),20DO,13321.00000000000,O'Brien Pt.,20.00000000000,71.00000000000,No,No,0.00000000000,-123.68381248_48.32835922,0,-123.68381248000,48.32835922000
Juan de Fuca,Area 20 (East),20DO,13322.00000000000,Donaldson I.,20.00000000000,72.00000000000,Yes,Yes,103.00000000000,-123.70857285_48.33153436,0,-123.70857285000,48.33153436000
Juan de Fuca,Area 20 (East),20DO,13323.00000000000,Pedder Bay,20.00000000000,73.00000000000,Yes,Yes,329.00000000000,-123.54921767_48.33640251,0,-123.54921767000,48.33640251000
Juan de Fuca,Area 20 (East),20DO,13324.00000000000,Iron Mine Bay,20.00000000000,74.00000000000,No,No,118.00000000000,-123.70063683_48.33703746,0,-123.70063683000,48.33703746000
Juan de Fuca,Area 20 (East),20DO,13325.00000000000,Otter Pt.,20.00000000000,75.00000000000,Yes,Yes,175.00000000000,-123.82126426_48.35375476,0,-123.82126426000,48.35375476000
Juan de Fuca,Area 20 (East),20DO,13326.00000000000,Sooke Bluffs,20.00000000000,76.00000000000,Yes,Yes,120.00000000000,-123.75682382_48.35967855,0,-123.75682382000,48.35967855000
Juan de Fuca,Area 20 (East),20DO,13327.00000000000,Sooke Bay,20.00000000000,77.00000000000,Yes,Yes,1.00000000000,-123.76825168_48.36496707,0,-123.76825168000,48.36496707000
Juan de Fuca,Area 20 (East),20DO,13328.00000000000,Orveas Bay,20.00000000000,78.00000000000,Yes,Yes,47.00000000000,-123.86951522_48.37321605,0,-123.86951522000,48.37321605000
Juan de Fuca,Area 20 (East),20DO,13329.00000000000,Cape Calver,20.00000000000,79.00000000000,Yes,Yes,56.00000000000,-123.53652005_48.32539557,0,-123.53652005000,48.32539557000
Juan de Fuca,Area 20 (East),20DO,13330.00000000000,Fossil Pt,20.00000000000,80.00000000000,No,No,31.00000000000,-123.54604326_48.33195769,0,-123.54604326000,48.33195769000
Juan de Fuca,Area 20 (East),20DO,13331.00000000000,Secretary I.,20.00000000000,81.00000000000,Yes,Yes,53.00000000000,-123.70857285_48.33153436,1,-123.70857285000,48.33153436000
Juan de Fuca,Area 20 (East),20DO,13332.00000000000,Smyth Head,20.00000000000,82.00000000000,No,No,0.00000000000,-123.60350001_48.31819744,0,-123.60350001000,48.31819744000
Juan de Fuca,Area 20 (East),20DO,13333.00000000000,Whirl Bay,20.00000000000,83.00000000000,Yes,Yes,42.00000000000,-123.57556524_48.31121003,0,-123.57556524000,48.31121003000
Juan de Fuca,Area 20 (East),20DO,13334.00000000000,"Kelp Bed, Pedder Bay Area",20.00000000000,84.00000000000,Yes,Yes,37.00000000000,-123.53683749_48.33153436,0,-123.53683749000,48.33153436000
Juan de Fuca,Area 20 (East),20DO,13335.00000000000,Trap Shack,20.00000000000,85.00000000000,Yes,Yes,66.00000000000,-123.67619391_48.32031464,0,-123.67619391000,48.32031464000
Juan de Fuca,Area 20 (East),20DO,13336.00000000000,Beechey Coho,20.00000000000,86.00000000000,Yes,Yes,19.00000000000,-123.656766_48.291604,0,-123.65676600000,48.29160400000
Juan de Fuca,Area 20 (East),20DO,13337.00000000000,Church Coho,20.00000000000,87.00000000000,Yes,Yes,17.00000000000,-123.586832_48.286321,0,-123.58683200000,48.28632100000
Juan de Fuca,Area 20 (East),20DO,13338.00000000000,Muir Coho,20.00000000000,88.00000000000,Yes,Yes,20.00000000000,-123.791888_48.333528,0,-123.79188800000,48.33352800000
Juan de Fuca,Area 20 (East),20DO,13339.00000000000,Sooke Bluffs Coho,20.00000000000,89.00000000000,Yes,Yes,84.00000000000,-123.74158_48.321251,0,-123.74158000000,48.32125100000
Juan de Fuca,Area 20 (East),20DO,13340.00000000000,Unnamed1,20.00000000000,90.00000000000,No,No,1.00000000000,-123.5313302_48.29625071,0,-123.53133020000,48.29625071000
Juan de Fuca,Area 20 (East),20DO,13341.00000000000,Beechey Head,20.00000000000,91.00000000000,Yes,Yes,149.00000000000,-123.65587771_48.31142179,0,-123.65587771000,48.31142179000
Juan de Fuca,Area 20 (East),20DO,13342.00000000000,Stone Steps,20.00000000000,92.00000000000,No,No,0.00000000000,-123.75682382_48.35967855,1,-123.75682382000,48.35967855000
Juan de Fuca,Area 20 (East),20DO,13343.00000000000,Juan De Fuca 2,20.00000000000,93.00000000000,Yes,Yes,0.00000000000,-123.756144_48.284811,0,-123.75614400000,48.28481100000
Juan de Fuca,Area 20 (East),20DO,13344.00000000000,Sherringham Pt. 20DO,20.00000000000,94.00000000000,Yes,Yes,5.00000000000,-123.9107825_48.37490799,0,-123.91078250000,48.37490799000
Clayoquot Sound,Area 124,124C,1833.00000000000,Cox Point - Offshore,104.00000000000,59.00000000000,Yes,No,244.00000000000,-125.93751473_49.06010454,0,-125.93751473000,49.06010454000
Clayoquot Sound,Area 124,124C,1834.00000000000,Ahous Point - Offshore,104.00000000000,60.00000000000,Yes,No,66.00000000000,-126.063128470_49.1152884,0,-126.06312847000,49.11528840000
Clayoquot Sound,Area 124,124C,10025.00000000000,PS,124.00000000000,70.00000000000,No,No,250.00000000000,-125.94435_49.06727,0,-125.94435000000,49.06727000000
Clayoquot Sound,Area 124,124C,10028.00000000000,Chicken Ranch,124.00000000000,68.00000000000,Yes,Yes,348.00000000000,-126.19548797607422_48.966244601859472,0,-126.19548797600,48.96624460190
Clayoquot Sound,Area 124,124G,1835.00000000000,Blunden Island - Offshore,104.00000000000,61.00000000000,Yes,Yes,381.00000000000,-126.17418432_49.15267998,0,-126.17418432000,49.15267998000
Clayoquot Sound,Area 124,124G,13073.00000000000,Cleland Island,104.00000000000,75.00000000000,Yes,No,71.00000000000,-126.10107421875_49.157909452994062,0,-126.10107421900,49.15790945300
Clayoquot Sound,Area 124,124G,13244.00000000000,Sea Otter Rock,124.00000000000,77.00000000000,Yes,No,10.00000000000,-126.133861541748_49.1828254607017,0,-126.13386154200,49.18282546070
Clayoquot Sound,Area 124,124H,1836.00000000000,Rafael - Offshore,104.00000000000,62.00000000000,Yes,Yes,586.00000000000,-126.29563866_49.26141797,0,-126.29563866000,49.26141797000
Clayoquot Sound,Area 124,124H,1837.00000000000,Hot Springs - Offshore,104.00000000000,63.00000000000,Yes,No,141.00000000000,-126.36426868_49.32589286,0,-126.36426868000,49.32589286000
Clayoquot Sound,Area 124,124H,13242.00000000000,124H >5mi offshore,124.00000000000,75.00000000000,No,No,0.00000000000,-126.481475830078_49.2202880838794,0,-126.48147583000,49.22028808390
Clayoquot Sound,Area 124,124H,13243.00000000000,Fried Egg,124.00000000000,76.00000000000,No,No,0.00000000000,-126.233596801758_49.2453968200531,0,-126.23359680200,49.24539682010
Clayoquot Sound,Area 124,124J,13246.00000000000,Clayoquot Canyon,124.00000000000,78.00000000000,Yes,Yes,10.00000000000,-126.367492675781_48.5911425480881,0,-126.36749267600,48.59114254810
Clayoquot Sound,Area 124,124K,1781.00000000000,Cox Point,104.00000000000,6.00000000000,Yes,No,14.00000000000,-125.89675266_49.09398709,0,-125.89675266000,49.09398709000
Clayoquot Sound,Area 124,124K,1782.00000000000,Lennard Light,104.00000000000,7.00000000000,Yes,No,424.00000000000,-125.92961188_49.1068236,0,-125.92961188000,49.10682360000
Clayoquot Sound,Area 124,124K,1785.00000000000,Wilf Rock,104.00000000000,10.00000000000,Yes,Yes,567.00000000000,-125.97494929_49.13521591,0,-125.97494929000,49.13521591000
Clayoquot Sound,Area 124,124M,1820.00000000000,Blunden,104.00000000000,46.00000000000,Yes,Yes,226.00000000000,-126.05439374_49.17422865,0,-126.05439374000,49.17422865000
Clayoquot Sound,Area 124,124M,1824.00000000000,Plover Reefs,104.00000000000,50.00000000000,Yes,No,48.00000000000,-126.08267763_49.17940984,0,-126.08267763000,49.17940984000
Clayoquot Sound,Area 124,124M,13106.00000000000,Tree Island (unused),104.00000000000,5610.00000000000,No,No,1.00000000000,-126.0542106628418_49.174072616613564,0,-126.05421066300,49.17407261660
Clayoquot Sound,Area 124,124M,13406.00000000000,Tree Island,104.00000000000,79.00000000000,Yes,Yes,0.00000000000,-126.055755615234_49.1717158171909,0,-126.05575561500,49.17171581720
Clayoquot Sound,Area 124,124O,1829.00000000000,Barney Rocks,104.00000000000,55.00000000000,Yes,No,36.00000000000,-126.28066484_49.33948433,0,-126.28066484000,49.33948433000
Clayoquot Sound,Area 124,124O,1830.00000000000,Rafael,104.00000000000,56.00000000000,Yes,Yes,108.00000000000,-126.23865495_49.28047001,0,-126.23865495000,49.28047001000
Clayoquot Sound,Area 124,124O,13107.00000000000,Flemish Cap,104.00000000000,5611.00000000000,No,No,0.00000000000,-126.28080368041992_49.339720562602885,0,-126.28080368000,49.33972056260
Clayoquot Sound,Area 124,124V,1776.00000000000,Quisitis Point,104.00000000000,1.00000000000,Yes,No,46.00000000000,-125.6867032_49.00266977,0,-125.68670320000,49.00266977000
Clayoquot Sound,Area 124,124V,1777.00000000000,Long Beach,104.00000000000,2.00000000000,Yes,Yes,190.00000000000,-125.72413776_49.03495085,0,-125.72413776000,49.03495085000
Clayoquot Sound,Area 124,124V,1778.00000000000,Box Island,104.00000000000,3.00000000000,Yes,No,8.00000000000,-125.78694463_49.05627763,0,-125.78694463000,49.05627763000
Clayoquot Sound,Area 124,124V,1779.00000000000,Portland Point,104.00000000000,4.00000000000,Yes,Yes,90.00000000000,-125.83103421_49.05764442,0,-125.83103421000,49.05764442000
Clayoquot Sound,Area 124,124V,1780.00000000000,Gowland Rocks,104.00000000000,5.00000000000,Yes,No,94.00000000000,-125.86014998_49.07021709,0,-125.86014998000,49.07021709000
Clayoquot Sound,Area 124,124W,1831.00000000000,Long Beach - Offshore,104.00000000000,57.00000000000,Yes,No,828.00000000000,-125.76240419_48.97557025,0,-125.76240419000,48.97557025000
Clayoquot Sound,Area 124,124W,1832.00000000000,Portland Point - Offshore,104.00000000000,58.00000000000,Yes,Yes,885.00000000000,-125.8772035_49.03221598,0,-125.87720350000,49.03221598000
Clayoquot Sound,Area 124,124W,10009.00000000000,Firing Range,104.00000000000,64.00000000000,Yes,No,99.00000000000,-125.79792022705078_48.959256941558763,0,-125.79792022700,48.95925694160
Clayoquot Sound,Area 124,124W,10022.00000000000,Hyason / Starfish,124.00000000000,65.00000000000,Yes,Yes,625.00000000000,-125.8875333_48.89432,0,-125.88753330000,48.89432000000
Clayoquot Sound,Area 124,124W,10023.00000000000,Alien Head,124.00000000000,66.00000000000,Yes,No,37.00000000000,-125.948433_48.99583,0,-125.94843300000,48.99583000000
Clayoquot Sound,Area 124,124W,10024.00000000000,C&B,124.00000000000,69.00000000000,Yes,No,85.00000000000,-125.9592_48.96037,0,-125.95920000000,48.96037000000
Clayoquot Sound,Area 124,124W,10027.00000000000,Penguin,124.00000000000,67.00000000000,Yes,No,54.00000000000,-125.88805_48.96072,0,-125.88805000000,48.96072000000
Clayoquot Sound,Area 124,124W,13115.00000000000,3 Humps,124.00000000000,71.00000000000,Yes,No,24.00000000000,-126.03790283203125_48.951704659572044,0,-126.03790283200,48.95170465960
Clayoquot Sound,Area 124,124W,13116.00000000000,Clover Leaf,124.00000000000,72.00000000000,No,No,0.00000000000,-125.88718414306641_48.962525485185019,0,-125.88718414300,48.96252548520
Clayoquot Sound,Area 124,124W,13117.00000000000,Sawtooth,124.00000000000,73.00000000000,No,No,0.00000000000,-126.03944778442383_48.952888301704618,0,-126.03944778400,48.95288830170
Clayoquot Sound,Area 24,24D,1790.00000000000,Opitsat,104.00000000000,15.00000000000,Yes,No,120.00000000000,-125.8992483_49.16686498,0,-125.89924830000,49.16686498000
Clayoquot Sound,Area 24,24D,1791.00000000000,Monas Island,104.00000000000,16.00000000000,No,No,7.00000000000,-125.87346005_49.18813481,0,-125.87346005000,49.18813481000
Clayoquot Sound,Area 24,24D,1792.00000000000,Ducking Island,104.00000000000,17.00000000000,Yes,No,117.00000000000,-125.87096441_49.14340296,0,-125.87096441000,49.14340296000
Clayoquot Sound,Area 24,24D,1793.00000000000,Auseth Point,104.00000000000,18.00000000000,No,No,2.00000000000,-125.78569681_49.1215678,0,-125.78569681000,49.12156780000
Clayoquot Sound,Area 24,24D,1794.00000000000,Indian Island,104.00000000000,19.00000000000,Yes,No,7.00000000000,-125.77363456_49.10873513,0,-125.77363456000,49.10873513000
Clayoquot Sound,Area 24,24D,1795.00000000000,Grice Bay,104.00000000000,20.00000000000,Yes,No,1.00000000000,-125.73578406_49.09316763,0,-125.73578406000,49.09316763000
Clayoquot Sound,Area 24,24E,1810.00000000000,Hecate Bay,104.00000000000,36.00000000000,No,No,0.00000000000,-125.92753218_49.24535407,0,-125.92753218000,49.24535407000
Clayoquot Sound,Area 24,24E,1811.00000000000,Morfee Island,104.00000000000,37.00000000000,No,No,6.00000000000,-125.9508248_49.22301924,0,-125.95082480000,49.22301924000
Clayoquot Sound,Area 24,24E,1812.00000000000,Calmus Passage,104.00000000000,38.00000000000,No,No,54.00000000000,-125.99200281_49.21784265,0,-125.99200281000,49.21784265000
Clayoquot Sound,Area 24,24E,1813.00000000000,Ritchie Bay,104.00000000000,39.00000000000,No,No,3.00000000000,-125.90382363_49.2311917,0,-125.90382363000,49.23119170000
Clayoquot Sound,Area 24,24E,1814.00000000000,Monk,104.00000000000,40.00000000000,No,No,172.00000000000,-126.01155197_49.22574354,0,-126.01155197000,49.22574354000
Clayoquot Sound,Area 24,24E,1815.00000000000,Catface,104.00000000000,41.00000000000,Yes,No,219.00000000000,-126.02111858_49.24698792,0,-126.02111858000,49.24698792000
Clayoquot Sound,Area 24,24F,1796.00000000000,Dawley Passage,104.00000000000,21.00000000000,No,No,1.00000000000,-125.78694463_49.15349846,0,-125.78694463000,49.15349846000
Clayoquot Sound,Area 24,24F,1797.00000000000,Warne Island,104.00000000000,22.00000000000,No,No,2.00000000000,-125.7203943_49.13084893,0,-125.72039430000,49.13084893000
Clayoquot Sound,Area 24,24F,1798.00000000000,Mccall Island,104.00000000000,23.00000000000,No,No,0.00000000000,-125.70833206_49.14313008,0,-125.70833206000,49.14313008000
Clayoquot Sound,Area 24,24F,1799.00000000000,Kennedy Cove,104.00000000000,24.00000000000,No,No,1.00000000000,-125.68545538_49.14504021,0,-125.68545538000,49.14504021000
Clayoquot Sound,Area 24,24F,1800.00000000000,Berryman Point,104.00000000000,25.00000000000,No,No,0.00000000000,-125.67006562_49.16059135,0,-125.67006562000,49.16059135000
Clayoquot Sound,Area 24,24F,1801.00000000000,Woman Island,104.00000000000,26.00000000000,No,No,1.00000000000,-125.63138324_49.20421743,0,-125.63138324000,49.20421743000
Clayoquot Sound,Area 24,24F,1802.00000000000,Rankin Cove,104.00000000000,27.00000000000,No,No,1.00000000000,-125.69335823_49.17204694,0,-125.69335823000,49.17204694000
Clayoquot Sound,Area 24,24F,1803.00000000000,Plover Point,104.00000000000,29.00000000000,No,No,2.00000000000,-125.7719708_49.18922533,0,-125.77197080000,49.18922533000
Clayoquot Sound,Area 24,24F,1804.00000000000,Warn Bay,104.00000000000,30.00000000000,No,No,0.00000000000,-125.7403594_49.25352281,0,-125.74035940000,49.25352281000
Clayoquot Sound,Area 24,24F,1805.00000000000,Matleset Narrows,104.00000000000,31.00000000000,Yes,No,72.00000000000,-125.79692717_49.23745633,0,-125.79692717000,49.23745633000
Clayoquot Sound,Area 24,24J,1783.00000000000,Tonquin Island,104.00000000000,8.00000000000,Yes,No,102.00000000000,-125.91255836_49.12293278,0,-125.91255836000,49.12293278000
Clayoquot Sound,Area 24,24J,1784.00000000000,Wickaninnish Island,104.00000000000,9.00000000000,Yes,No,27.00000000000,-125.94749728_49.12347876,0,-125.94749728000,49.12347876000
Clayoquot Sound,Area 24,24J,1786.00000000000,Father Charles Channel,104.00000000000,11.00000000000,Yes,No,122.00000000000,-125.95540013_49.15022447,0,-125.95540013000,49.15022447000
Clayoquot Sound,Area 24,24J,1787.00000000000,Stubbs,104.00000000000,12.00000000000,Yes,No,52.00000000000,-125.93169158_49.14886024,0,-125.93169158000,49.14886024000
Clayoquot Sound,Area 24,24J,1788.00000000000,Felice,104.00000000000,13.00000000000,Yes,No,36.00000000000,-125.91921339_49.16441017,0,-125.91921339000,49.16441017000
Clayoquot Sound,Area 24,24J,1789.00000000000,Mud Bay,104.00000000000,14.00000000000,Yes,No,44.00000000000,-125.94042631_49.18186389,0,-125.94042631000,49.18186389000
Clayoquot Sound,Area 24,24L,1816.00000000000,Kutcus,104.00000000000,42.00000000000,Yes,No,27.00000000000,-126.0718632_49.24807713,0,-126.07186320000,49.24807713000
Clayoquot Sound,Area 24,24L,1817.00000000000,Bartlett,104.00000000000,43.00000000000,Yes,No,199.00000000000,-126.10513836_49.21757018,0,-126.10513836000,49.21757018000
Clayoquot Sound,Area 24,24L,1818.00000000000,Cow Bay,104.00000000000,44.00000000000,Yes,No,8.00000000000,-126.14423668_49.25433961,0,-126.14423668000,49.25433961000
Clayoquot Sound,Area 24,24L,1819.00000000000,Bullshit Pass,104.00000000000,45.00000000000,Yes,No,64.00000000000,-126.06936756_49.22138458,0,-126.06936756000,49.22138458000
Clayoquot Sound,Area 24,24L,1821.00000000000,Burgess Island,104.00000000000,47.00000000000,Yes,No,128.00000000000,-126.03359676_49.22247436,0,-126.03359676000,49.22247436000
Clayoquot Sound,Area 24,24L,1822.00000000000,Hobbs,104.00000000000,48.00000000000,Yes,No,11.00000000000,-126.04357931_49.2028547,0,-126.04357931000,49.20285470000
Clayoquot Sound,Area 24,24L,1823.00000000000,Ahous Bay,104.00000000000,49.00000000000,Yes,No,9.00000000000,-126.01903888_49.17641027,0,-126.01903888000,49.17641027000
Clayoquot Sound,Area 24,24L,13405.00000000000,Tibbs,104.00000000000,80.00000000000,Yes,Yes,0.00000000000,-126.105194091797_49.2178213589974,0,-126.10519409200,49.21782135900
Clayoquot Sound,Area 24,24N,1825.00000000000,Clifford Point,104.00000000000,51.00000000000,Yes,No,204.00000000000,-126.02403015_49.29162563,0,-126.02403015000,49.29162563000
Clayoquot Sound,Area 24,24N,1826.00000000000,Bawden Point,104.00000000000,52.00000000000,No,No,6.00000000000,-126.00780851_49.31311344,0,-126.00780851000,49.31311344000
Clayoquot Sound,Area 24,24N,1827.00000000000,Mckay Island,104.00000000000,53.00000000000,Yes,No,8.00000000000,-126.06063283_49.32752404,0,-126.06063283000,49.32752404000
Clayoquot Sound,Area 24,24N,1828.00000000000,Hotsprings,104.00000000000,54.00000000000,Yes,No,43.00000000000,-126.25362877_49.34410457,0,-126.25362877000,49.34410457000
Clayoquot Sound,Area 24,24N,13072.00000000000,Sydney Inlet,104.00000000000,74.00000000000,Yes,No,3.00000000000,-126.24286651611328_49.424150595041262,0,-126.24286651600,49.42415059500
Clayoquot Sound,Area 24,24U,1806.00000000000,Rant Point,104.00000000000,32.00000000000,No,No,0.00000000000,-125.82396324_49.26087351,0,-125.82396324000,49.26087351000
Clayoquot Sound,Area 24,24U,1807.00000000000,Bedwell Sound,104.00000000000,33.00000000000,Yes,No,7.00000000000,-125.80025469_49.31256957,0,-125.80025469000,49.31256957000
Clayoquot Sound,Area 24,24U,1808.00000000000,Welcome Island,104.00000000000,34.00000000000,No,No,0.00000000000,-125.86264562_49.2497109,0,-125.86264562000,49.24971090000
Clayoquot Sound,Area 24,24U,1809.00000000000,Cypress Bay,104.00000000000,35.00000000000,Yes,No,12.00000000000,-125.89009763_49.26985621,0,-125.89009763000,49.26985621000
Quatsino Sound,Area 127,127A,1920.00000000000,Brooks Offshore,107.00000000000,48.00000000000,Yes,No,80.00000000000,-127.99896240234375_50.208548992291021,0,-127.99896240200,50.20854899230
Quatsino Sound,Area 127,127A,13033.00000000000,Panda Rock,107.00000000000,806.00000000000,Yes,No,218.00000000000,-128.10317_50.34964,0,-128.10317000000,50.34964000000
Quatsino Sound,Area 127,127A,13161.00000000000,Area 127A,107.00000000000,37.00000000000,No,No,60.00000000000,-128.04256439209_50.3263954165531,0,-128.04256439200,50.32639541660
Quatsino Sound,Area 127,127A,13198.00000000000,The Wrench,107.00000000000,38.00000000000,No,No,0.00000000000,-128.01200866699219_50.259717428046855,0,-128.01200866700,50.25971742800
Quatsino Sound,Area 127,127A,13251.00000000000,The Peanut,107.00000000000,42.00000000000,No,No,2.00000000000,-128.08067321777344_50.259936916729082,0,-128.08067321800,50.25993691670
Quatsino Sound,Area 127,127A,13254.00000000000,Hockey Puck,107.00000000000,11.00000000000,No,No,17.00000000000,-128.167190551758_50.3406400988631,0,-128.16719055200,50.34064009890
Quatsino Sound,Area 127,127A,13255.00000000000,C&B,107.00000000000,44.00000000000,No,No,4.00000000000,-128.143157958984_50.4321423445425,0,-128.14315795900,50.43214234450
Quatsino Sound,Area 127,127A,13256.00000000000,Cotton Balls,107.00000000000,31.00000000000,No,No,0.00000000000,-128.14109802246094_50.433235800534675,0,-128.14109802200,50.43323580050
Quatsino Sound,Area 127,127A,13257.00000000000,The Highway,107.00000000000,46.00000000000,Yes,No,49.00000000000,-128.21113586425781_50.443950332831108,0,-128.21113586400,50.44395033280
Quatsino Sound,Area 127,127A,13258.00000000000,Anvil,107.00000000000,47.00000000000,No,No,1.00000000000,-128.181610107422_50.4802305201227,0,-128.18161010700,50.48023052010
Quatsino Sound,Area 127,127A,13351.00000000000,The Monster,127.00000000000,2.00000000000,No,No,0.00000000000,-128.005142211914_50.2397397243708,0,-128.00514221200,50.23973972440
Quatsino Sound,Area 127,127A,13352.00000000000,The Ditch,127.00000000000,3.00000000000,No,No,0.00000000000,-128.005485534668_50.2414963418007,0,-128.00548553500,50.24149634180
Quatsino Sound,Area 127,127A,13353.00000000000,Fatty Rock,127.00000000000,4.00000000000,No,No,0.00000000000,-127.99261093139648_50.242923545798085,0,-127.99261093100,50.24292354580
Quatsino Sound,Area 127,127A,13356.00000000000,Can Opener,127.00000000000,7.00000000000,No,No,0.00000000000,-128.006000518799_50.2423746262409,0,-128.00600051900,50.24237462620
Quatsino Sound,Area 127,127A,13357.00000000000,The Pins,127.00000000000,8.00000000000,Yes,Yes,0.00000000000,-127.99724578857422_50.239849514856672,0,-127.99724578900,50.23984951490
Quatsino Sound,Area 127,127A,13365.00000000000,The Bench,127.00000000000,9.00000000000,Yes,Yes,0.00000000000,-128.006343841553_50.2417159144279,0,-128.00634384200,50.24171591440
Quatsino Sound,Area 127,127C,13035.00000000000,Scott Channel - 127C,107.00000000000,808.00000000000,No,No,2.00000000000,-128.51875305175781_50.769036544383546,0,-128.51875305200,50.76903654440
Quatsino Sound,Area 127,127C,13036.00000000000,Cox Island,107.00000000000,809.00000000000,No,No,5.00000000000,-128.538686035253_50.7806468109314,0,-128.53868603500,50.78064681090
Quatsino Sound,Area 127,127C,13236.00000000000,San Josef - Offshore,107.00000000000,5.00000000000,Yes,No,11.00000000000,-128.401508331299_50.6571877832087,0,-128.40150833100,50.65718778320
Quatsino Sound,Area 127,127C,13252.00000000000,Area 127C,107.00000000000,43.00000000000,No,No,5.00000000000,-128.46931457519531_50.694282879060971,0,-128.46931457500,50.69428287910
Quatsino Sound,Area 127,127C,13259.00000000000,Ling City,107.00000000000,49.00000000000,Yes,No,2.00000000000,-128.305206298828_50.5086232851152,0,-128.30520629900,50.50862328510
Quatsino Sound,Area 127,127C,13261.00000000000,Top Knot,107.00000000000,50.00000000000,Yes,No,26.00000000000,-128.31069946289063_50.532416375114039,0,-128.31069946300,50.53241637510
Quatsino Sound,Area 127,127C,13263.00000000000,Cape Scott - Offshore,107.00000000000,51.00000000000,No,No,2.00000000000,-128.462362289429_50.775930034233,0,-128.46236228900,50.77593003420
Quatsino Sound,Area 127,127E,13034.00000000000,Hockey Stick,107.00000000000,807.00000000000,No,No,0.00000000000,-128.1849_50.32056,0,-128.18490000000,50.32056000000
Quatsino Sound,Area 127,127E,13238.00000000000,Solander - Offshore,107.00000000000,40.00000000000,Yes,No,7.00000000000,-127.989349365234_50.1134233499554,0,-127.98934936500,50.11342335000
Quatsino Sound,Area 127,127E,13241.00000000000,Area 127E,107.00000000000,41.00000000000,No,No,14.00000000000,-128.570251464844_50.3217923756109,0,-128.57025146500,50.32179237560
Quatsino Sound,Area 127,127E,13354.00000000000,Haida Ridge,127.00000000000,5.00000000000,No,No,0.00000000000,-128.629302978516_50.0271521243062,0,-128.62930297900,50.02715212430
Quatsino Sound,Area 127,127E,13355.00000000000,Kwakiutl Canyon,127.00000000000,6.00000000000,No,No,0.00000000000,-128.842163085938_50.2823194500816,0,-128.84216308600,50.28231945010
Quatsino Sound,Area 127,127F,13264.00000000000,Area 127F,107.00000000000,52.00000000000,No,No,0.00000000000,-128.989105224609_50.6921080228995,0,-128.98910522500,50.69210802290
Quatsino Sound,Area 127,127M,13057.00000000000,Cape Palmerston,107.00000000000,1426.00000000000,Yes,Yes,4.00000000000,-128.31687927246094_50.607209964025138,0,-128.31687927200,50.60720996400
Quatsino Sound,Area 127,127M,13059.00000000000,Cape Russell,107.00000000000,1428.00000000000,No,Yes,0.00000000000,-128.384170378459_50.6744750763458,0,-128.38417037800,50.67447507630
Quatsino Sound,Area 127,127M,13060.00000000000,Lowrie Bay,107.00000000000,1429.00000000000,Yes,No,3.00000000000,-128.40648651123047_50.711678098380894,0,-128.40648651100,50.71167809840
Quatsino Sound,Area 127,127M,13061.00000000000,Cape Scott,107.00000000000,1430.00000000000,No,Yes,8.00000000000,-128.440810290514_50.7761205218421,0,-128.44081029100,50.77612052180
Quatsino Sound,Area 127,127N,1431.00000000000,Lawn Point,107.00000000000,6.00000000000,Yes,Yes,158.00000000000,-127.98497200012207_50.327107752101412,0,-127.98497200000,50.32710775210
Quatsino Sound,Area 127,127N,13055.00000000000,Lippy Point - 27L,107.00000000000,1424.00000000000,No,No,6.00000000000,-128.14616203308106_50.465208216434647,0,-128.14616203300,50.46520821640
Quatsino Sound,Area 127,127N,13153.00000000000,Solander,107.00000000000,36.00000000000,Yes,No,10.00000000000,-127.9523106_50.12235897,0,-127.95231060000,50.12235897000
Quatsino Sound,Area 127,127N,13205.00000000000,Area 27L,107.00000000000,27.00000000000,No,No,6.00000000000,-128.12968254089356_50.451000920996762,0,-128.12968254100,50.45100092100
Quatsino Sound,Area 127,127N,13292.00000000000,Brooks 27L,107.00000000000,34.00000000000,Yes,No,1.00000000000,-127.96703338623_50.222169989622,0,-127.96703338600,50.22216998960
Quatsino Sound,Area 27,27A,13058.00000000000,San Josef Bay,107.00000000000,1427.00000000000,No,Yes,13.00000000000,-128.31945419311523_50.657731911362511,0,-128.31945419300,50.65773191140
Quatsino Sound,Area 27,27A,13235.00000000000,Sea Otter Cove,107.00000000000,29.00000000000,No,No,1.00000000000,-128.353271484375_50.6744879714844,0,-128.35327148400,50.67448797150
Quatsino Sound,Area 27,27B,1432.00000000000,Kwakiutl Point,107.00000000000,7.00000000000,Yes,No,241.00000000000,-127.995557874319_50.3554368542167,0,-127.99555787400,50.35543685420
